State,GA,Policy (bill) identifier,Policy sponsor,Policy sponsor party,Link to bill,bill text,Cosponsor,Enacted (Y/N),Act identifier,Enacted Date,Matched keywords
Iowa,82,HSB554,"(PROPOSED IOWA FINANCE AUTHORITY BILL) Passed Senate, Date Passed House, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB554&ga=82,bill_texts/GA82/HSB554.txt,,,Chapter 261,,Foreign
Iowa,82,HSB546,"(PROPOSED JUDICIAL BRANCH BILL) Passed Senate, Date Passed House, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB546&ga=82,bill_texts/GA82/HSB546.txt,,,,,Citizenship
Iowa,82,HSB534,"(PROPOSED DEPARTMENT OF EDUCATION BILL) Passed Senate, Date Passed House, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB534&ga=82,bill_texts/GA82/HSB534.txt,,,Chapter 1,,Visa
Iowa,82,HSB512,"(PROPOSED COMMITTEE ON TRANSPORTATION BILL BY CHAIRPERSON HUSER) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB512&ga=82,bill_texts/GA82/HSB512.txt,,,,,Foreign
Iowa,82,HSB502,"(PROPOSED COMMITTEE ON TRANSPORTATION BILL BY CHAIRPERSON HUSER) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB502&ga=82,bill_texts/GA82/HSB502.txt,,,Chapter 148,,Visa
Iowa,82,HSB687,"(PROPOSED COMMITTEE ON JUDICIARY BILL BY CHAIRPERSON SWAIM) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB687&ga=82,bill_texts/GA82/HSB687.txt,,,,,Citizenship
Iowa,82,HSB677,"(PROPOSED DEPARTMENT OF PUBLIC HEALTH BILL) Passed Senate, Date Passed House, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB677&ga=82,bill_texts/GA82/HSB677.txt,,,Chapter 12,,"Citizenship, Alien, Visa, Border, Foreign"
Iowa,82,HSB670,"(PROPOSED COMMITTEE ON TRANSPORTATION BILL BY CHAIRPERSON HUSER) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB670&ga=82,bill_texts/GA82/HSB670.txt,,,Chapter 1,,Alien
Iowa,82,HSB656,"(PROPOSED ATTORNEY GENERAL BILL) Passed Senate, Date Passed House, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB656&ga=82,bill_texts/GA82/HSB656.txt,,,,,Foreign
Iowa,82,HSB654,"(RECOMMENDED BY FREEDOM OF INFORMATION, OPEN MEETINGS, AND PUBLIC RECORDS INTERIM STUDY COMMITTEE) Passed Senate, Date Passed House, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB654&ga=82,bill_texts/GA82/HSB654.txt,,,Chapter 174,,Foreign
Iowa,82,HSB648,"(PROPOSED DEPARTMENT OF TRANSPORTATION BILL) Passed Senate, Date Passed House, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB648&ga=82,bill_texts/GA82/HSB648.txt,,,,,Foreign
Iowa,82,HSB646,"(PROPOSED COMMITTEE ON WAYS AND MEANS BILL BY CHAIRPERSON SHOMSHOR) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB646&ga=82,bill_texts/GA82/HSB646.txt,,,,,Foreign
Iowa,82,HSB628,"(PROPOSED COMMITTEE ON TRANSPORTATION BILL BY CHAIRPERSON HUSER) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB628&ga=82,bill_texts/GA82/HSB628.txt,,,Chapter 326,,Foreign
Iowa,82,HSB627,"(PROPOSED SECRETARY OF STATE BILL) Passed Senate, Date Passed House, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB627&ga=82,bill_texts/GA82/HSB627.txt,,,Chapter 2,,"Citizenship, Visa"
Iowa,82,HSB615,"(PROPOSED COMMITTEE ON ENVIRONMENTAL PROTECTION BILL BY CHAIRPERSON OLSON) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB615&ga=82,bill_texts/GA82/HSB615.txt,,,,,Border
Iowa,82,HSB610,"(PROPOSED COMMITTEE ON STATE GOVERNMENT BILL BY CHAIRPERSON MASCHER) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB610&ga=82,bill_texts/GA82/HSB610.txt,,,Chapter 1,,Foreign
Iowa,82,HSB797,"(PROPOSED COMMITTEE ON APPROPRIATIONS BILL BY CHAIRPERSON OLDSON) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB797&ga=82,bill_texts/GA82/HSB797.txt,,,Chapter 215,,Foreign
Iowa,82,HSB796,"(PROPOSED COMMITTEE ON APPROPRIATIONS BILL BY CHAIRPERSON OLDSON) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB796&ga=82,bill_texts/GA82/HSB796.txt,,,Chapter 22,,Citizenship
Iowa,82,HSB795,"(PROPOSED COMMITTEE ON APPROPRIATIONS BILL BY CHAIRPERSON OLDSON) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB795&ga=82,bill_texts/GA82/HSB795.txt,,,Chapter 198,,Migrant
Iowa,82,HSB789,"(PROPOSED COMMITTEE ON APPROPRIATIONS BILL BY JOINT APPROPRIATIONS SUBCOMMITTEE ON HEALTH AND HUMAN SERVICES) Passed Senate, Date Passed House, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB789&ga=82,bill_texts/GA82/HSB789.txt,,,Chapter 198,,Migrant
Iowa,82,HSB783,"(PROPOSED COMMITTEE ON WAYS AND MEANS BILL BY CHAIRPERSON SHOMSHOR) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB783&ga=82,bill_texts/GA82/HSB783.txt,,,,,Foreign
Iowa,82,HSB773,"(PROPOSED COMMITTEE ON APPROPRIATIONS BILL BY JOINT APPROPRIATIONS SUBCOMMITTEE ON JUSTICE SYSTEM) Passed Senate, Date Passed House, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB773&ga=82,bill_texts/GA82/HSB773.txt,,,Chapter 815,,Foreign
Iowa,82,HSB765,"(PROPOSED COMMITTEE ON STATE GOVERNMENT BILL BY CHAIRPERSON MASCHER) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB765&ga=82,bill_texts/GA82/HSB765.txt,,,,,Foreign
Iowa,82,HSB764,"(PROPOSED COMMITTEE ON NATURAL RESOURCES BILL BY CHAIRPERSON BELL) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB764&ga=82,bill_texts/GA82/HSB764.txt,,,Chapter 422,,"Border, Foreign"
Iowa,82,HSB753,"(PROPOSED COMMITTEE ON TRANSPORTATION BILL BY CHAIRPERSON HUSER) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB753&ga=82,bill_texts/GA82/HSB753.txt,,,,,Foreign
Iowa,82,HSB748,"(PROPOSED COMMITTEE ON JUDICIARY BILL BY CHAIRPERSON SWAIM) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB748&ga=82,bill_texts/GA82/HSB748.txt,,,Chapter 497,,Foreign
Iowa,82,HSB745,"(PROPOSED DEPARTMENT OF HUMAN SERVICES BILL) Passed Senate, Date Passed House, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB745&ga=82,bill_texts/GA82/HSB745.txt,,,Chapter 1,,Foreign
Iowa,82,HSB737,"(PROPOSED DEPARTMENT OF COMMERCE/INSURANCE DIVISION BILL) Passed Senate, Date Passed House, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB737&ga=82,bill_texts/GA82/HSB737.txt,,,Chapter 22,,"Visa, Foreign"
Iowa,82,HSB736,"(PROPOSED DEPARTMENT OF COMMERCE/INSURANCE DIVISION BILL) Passed Senate, Date Passed House, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB736&ga=82,bill_texts/GA82/HSB736.txt,,,Chapter 22,,"Alien, Visa, Foreign"
Iowa,82,HSB729,"(PROPOSED DEPARTMENT OF INSPECTIONS AND APPEALS BILL) Passed Senate, Date Passed House, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB729&ga=82,bill_texts/GA82/HSB729.txt,,,Chapter 709,,Visa
Iowa,82,HSB726,"(PROPOSED DEPARTMENT OF NATURAL RESOURCES BILL) Passed Senate, Date Passed House, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB726&ga=82,bill_texts/GA82/HSB726.txt,,,Chapter 1,,Foreign
Iowa,82,HSB714,"(PROPOSED COMMITTEE ON TRANSPORTATION BILL BY CHAIRPERSON HUSER) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB714&ga=82,bill_texts/GA82/HSB714.txt,,,Chapter 321,,"Border, Foreign"
Iowa,82,HSB708,"(PROPOSED COMMITTEE ON JUDICIARY BILL BY CHAIRPERSON SWAIM) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB708&ga=82,bill_texts/GA82/HSB708.txt,,,Chapter 5,,"Immigration, Citizenship, Alien, Foreign"
Iowa,82,HSB707,"(PROPOSED COMMITTEE ON JUDICIARY BILL BY CHAIRPERSON SWAIM) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB707&ga=82,bill_texts/GA82/HSB707.txt,,,Chapter 20,,"Citizenship, Alien, Foreign"
Iowa,83,HF35,"HUNTER Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF35&ga=83,bill_texts/GA83/HF35.txt,,,Chapter 148,,Visa
Iowa,83,HF192,"REICHERT and KAUFMANN Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF192&ga=83,bill_texts/GA83/HF192.txt,,,,,Border
Iowa,83,HF191,"WENDT and RAECKER Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF191&ga=83,bill_texts/GA83/HF191.txt,,,,,Foreign
Iowa,83,HF190,"ARNOLD Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF190&ga=83,bill_texts/GA83/HF190.txt,,,,,Visa
Iowa,83,HF186,"WINCKLER Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF186&ga=83,bill_texts/GA83/HF186.txt,,,Chapter 490,,Foreign
Iowa,83,HF165,"HEATON and SMITH Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF165&ga=83,bill_texts/GA83/HF165.txt,,,,,Visa
Iowa,83,HF146,"RANTS Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF146&ga=83,bill_texts/GA83/HF146.txt,,,,,Foreign
Iowa,83,HF141,"STRUYK, WINDSCHITL, LUKAN, PETTENGILL, SCHULTZ, ALONS, DRAKE, RAYHONS, and HORBACH Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF141&ga=83,bill_texts/GA83/HF141.txt,,,,,Citizenship
Iowa,83,HF140,"WENDT and WHITEAD Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF140&ga=83,bill_texts/GA83/HF140.txt,,,,,Foreign
Iowa,83,HF131,"REASONER Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF131&ga=83,bill_texts/GA83/HF131.txt,,,,,Visa
Iowa,83,HF124,"STRUYK, WINDSCHITL, LUKAN, PETTENGILL, SCHULTZ, ALONS, HELLAND, DRAKE, RAYHONS, and HORBACH Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF124&ga=83,bill_texts/GA83/HF124.txt,,,Chapter 22,,Immigration
Iowa,83,HF109,"STRUYK, WINDSCHITL, ALONS, FORRISTALL, HELLAND, DRAKE, and RAYHONS Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF109&ga=83,bill_texts/GA83/HF109.txt,,,,,"Immigration, Citizenship"
Iowa,83,HF107,"STRUYK, WINDSCHITL, FORRISTALL, PETTENGILL, SCHULTZ, HUSEMAN, ALONS, DRAKE, RAYHONS, and HORBACH Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF107&ga=83,bill_texts/GA83/HF107.txt,,,,,"Immigration, Citizenship, Alien"
Iowa,83,HF298,"WENDT Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF298&ga=83,bill_texts/GA83/HF298.txt,,,Chapter 1,,Visa
Iowa,83,HF265,"FORD Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF265&ga=83,bill_texts/GA83/HF265.txt,,,,,Visa
Iowa,83,HF260,,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF260&ga=83,bill_texts/GA83/HF260.txt,,,Chapter 63,,Visa
Iowa,83,HF253,"QUIRK Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF253&ga=83,bill_texts/GA83/HF253.txt,,,,,Foreign
Iowa,83,HF364,"COMMITTEE ON EDUCATION (SUCCESSOR TO HF 186) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF364&ga=83,bill_texts/GA83/HF364.txt,,,Chapter 490,,Foreign
Iowa,83,HF346,"THOMAS Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF346&ga=83,bill_texts/GA83/HF346.txt,,,,,Foreign
Iowa,83,HF344,"STRUYK, WINDSCHITL, RAECKER, FORRISTALL, DE BOEF, HUSEMAN, DEYOE, and SWEENEY Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF344&ga=83,bill_texts/GA83/HF344.txt,,,,,Alien
Iowa,83,HF340,"REICHERT Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF340&ga=83,bill_texts/GA83/HF340.txt,,,Chapter 476,,Visa
Iowa,83,HF306,"MAY Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF306&ga=83,bill_texts/GA83/HF306.txt,,,,,"Visa, Foreign"
Iowa,83,HF495,"COMMITTEE ON EDUCATION (SUCCESSOR TO HF 191) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF495&ga=83,bill_texts/GA83/HF495.txt,,,,,Foreign
Iowa,83,HF409,"KRESSIG Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF409&ga=83,bill_texts/GA83/HF409.txt,,,,,Foreign
Iowa,83,HF401,"GRASSLEY, KAUFMANN, and TYMESON Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF401&ga=83,bill_texts/GA83/HF401.txt,,,,,Visa
Iowa,83,HF592,"WINDSCHITL Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF592&ga=83,bill_texts/GA83/HF592.txt,,,,,"Immigration, Citizenship, Alien"
Iowa,83,HF591,"SCHULTZ, DEYOE, PETTENGILL, ALONS, TYMESON, DE BOEF, KAUFMANN, DRAKE, TJEPKES, MAY, SWEENEY, and BAUDLER Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF591&ga=83,bill_texts/GA83/HF591.txt,,,,,Visa
Iowa,83,HF553,"BAUDLER Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF553&ga=83,bill_texts/GA83/HF553.txt,,,,,"Immigration, Alien"
Iowa,83,HF532,"STRUYK Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF532&ga=83,bill_texts/GA83/HF532.txt,,,Chapter 1089,,Visa
Iowa,83,HF687,,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF687&ga=83,bill_texts/GA83/HF687.txt,,,,,Visa
Iowa,83,HF685,"COMMITTEE ON COMMERCE (SUCCESSOR TO HSB 137) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF685&ga=83,bill_texts/GA83/HF685.txt,,,Chapter 4,,Foreign
Iowa,83,HF626,"JACOBY Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF626&ga=83,bill_texts/GA83/HF626.txt,,,Chapter 404,,Foreign
Iowa,83,HF800,"COMMITTEE ON TRANSPORTATION (SUCCESSOR TO HSB 115) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF800&ga=83,bill_texts/GA83/HF800.txt,,,Chapter 822,,Foreign
Iowa,83,HF780,"COMMITTEE ON ENVIRONMENTAL PROTECTION (SUCCESSOR TO HSB 237) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF780&ga=83,bill_texts/GA83/HF780.txt,,,Chapter 22,,Foreign
Iowa,83,HF779,"COMMITTEE ON TRANSPORTATION (SUCCESSOR TO HSB 163) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF779&ga=83,bill_texts/GA83/HF779.txt,,,Chapter 232,,Border
Iowa,83,HF774,"COMMITTEE ON JUDICIARY (SUCCESSOR TO HSB 263) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF774&ga=83,bill_texts/GA83/HF774.txt,,,Chapter 4,,Foreign
Iowa,83,HF761,"COMMITTEE ON EDUCATION (SUCCESSOR TO HF 265) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF761&ga=83,bill_texts/GA83/HF761.txt,,,,,Visa
Iowa,83,HF756,,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF756&ga=83,bill_texts/GA83/HF756.txt,,,Chapter 21,,Border
Iowa,83,HF734,,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF734&ga=83,bill_texts/GA83/HF734.txt,,,Chapter 633,,Foreign
Iowa,83,HF733,"COMMITTEE ON JUDICIARY (SUCCESSOR TO HSB 240) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF733&ga=83,bill_texts/GA83/HF733.txt,,,Chapter 504,,"Visa, Border, Foreign"
Iowa,83,HF732,"COMMITTEE ON EDUCATION (SUCCESSOR TO HSB 22) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF732&ga=83,bill_texts/GA83/HF732.txt,,,Chapter 272,,"Visa, Foreign"
Iowa,83,HF724,"COMMITTEE ON COMMERCE (SUCCESSOR TO HSB 152) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF724&ga=83,bill_texts/GA83/HF724.txt,,,,,Foreign
Iowa,83,HF723,,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF723&ga=83,bill_texts/GA83/HF723.txt,,,Chapter 515,,Foreign
Iowa,83,HF722,,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF722&ga=83,bill_texts/GA83/HF722.txt,,,Chapter 321,,Alien
Iowa,83,HF713,"COMMITTEE ON JUDICIARY (SUCCESSOR TO HSB 220) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF713&ga=83,bill_texts/GA83/HF713.txt,,,,,"Immigration, Citizenship, Visa, Foreign"
Iowa,83,HF829,"HELLAND Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF829&ga=83,bill_texts/GA83/HF829.txt,,,Chapter 808,,Border
Iowa,83,HF822,,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF822&ga=83,bill_texts/GA83/HF822.txt,,,Chapter 174,,Migrant
Iowa,83,HF809,,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF809&ga=83,bill_texts/GA83/HF809.txt,,,Chapter 1176,,Foreign
Iowa,83,SF89,"DANIELSON Passed Senate, Date Passed House, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=SF89&ga=83,bill_texts/GA83/SF89.txt,,,,,Foreign
Iowa,83,SF171,"BOLKCOM Passed Senate, Date Passed House, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=SF171&ga=83,bill_texts/GA83/SF171.txt,,,,,Foreign
Iowa,83,SF144,"KETTERING Passed Senate, Date Passed House, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=SF144&ga=83,bill_texts/GA83/SF144.txt,,,Chapter 226,,Visa
Iowa,83,SF138,"JOHNSON and HANCOCK Passed Senate, Date Passed House, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=SF138&ga=83,bill_texts/GA83/SF138.txt,,,Chapter 148,,Visa
Iowa,83,SF282,"COMMITTEE ON STATE GOVERNMENT (SUCCESSOR TO SSB 1231) Passed Senate, Date Passed House, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=SF282&ga=83,bill_texts/GA83/SF282.txt,,,Chapter 174,,Foreign
Iowa,83,SF270,,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF270&ga=83,bill_texts/GA83/SF270.txt,,,Chapter 490,,Foreign
Iowa,83,SF221,"KREIMAN Passed Senate, Date Passed House, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=SF221&ga=83,bill_texts/GA83/SF221.txt,,,Chapter 2,,Foreign
Iowa,83,SF388,"COMMITTEE ON NATURAL RESOURCES (SUCCESSOR TO SSB 1157) Passed Senate, Date Passed House, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=SF388&ga=83,bill_texts/GA83/SF388.txt,,,Chapter 321,,"Citizenship, Alien"
Iowa,83,SF380,,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF380&ga=83,bill_texts/GA83/SF380.txt,,,,,Foreign
Iowa,83,SF376,,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF376&ga=83,bill_texts/GA83/SF376.txt,,,Chapter 554,,Visa
Iowa,83,SF358,,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF358&ga=83,bill_texts/GA83/SF358.txt,,,,,Foreign
Iowa,83,SF356,,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF356&ga=83,bill_texts/GA83/SF356.txt,,,Chapter 321,,Foreign
Iowa,83,SF355,,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF355&ga=83,bill_texts/GA83/SF355.txt,,,Chapter 22,,Foreign
Iowa,83,SF353,"McCOY Passed Senate, Date Passed House, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=SF353&ga=83,bill_texts/GA83/SF353.txt,,,Chapter 595,,Foreign
